rating,,uniqueID,drugName,condition,review,rating,date,usefulCount
8,64148,75198,Mirapex,Restless Legs Syndrome,"""I have severe RLS that is a problem during the day as well as night time.  I take Mirapex 0.25 mg twice a day, which greatly increases my comfort levels and the ability to hold relatively still.  Note:  I am confined to a wheelchair, with idiopathic polyneuropathy, along with Ehlers-Danlos Syndrome (and numerous additional diagnoses), and currently take 29 other prescription medicines, so I am unable to comment on side effects.  I have tried other drugs for RLS, including Lyrica, Klonopin, Neurontin, and clonidine.  For me, Mirapex and Lyrica relieve RLS far better than the others.""",8,7-Feb-10,17
8,77519,129618,Levonorgestrel,Birth Control,"""I am a 32 year old woman and I have been with my same partner for 3 years.  I had stopped taking my pill because I hated pumping so many hormones into my body. Yesterday I went in for the paragard iud but unfortunately, my uterus is too small and it didn&#039;t fit right.  Ladies - do NOT psych yourself out by reading all the horror stories of insertion. I made the mistake of doing this and I was so pleasantly surprised how I experienced no pain whatsoever. If anything it just feels like you are getting a pap. Anywho, because the paragard didn&#039;t fit with my lady parts, my dr recommended we try skyla. The insertion again was so fast and painless and although I did not want hormones, this will protect me from pregnancy more so than the paragard.""",8,26-Jun-15,5
8,6862,110969,Diclegis,Nausea/Vomiting of Pregnancy,"""8 weeks pregnant with twins. Have severe nausea all day and evening. Take 2 pills before bed and it controls my symptoms until late evening the next day. Website for the drug warns of withdrawal symptoms and how to prevent them so do your research. Helps me to sleep all day. For me I would not take it during the day because it does make me drowsy. But without taking it, I would not last all day at work. Website also has coupons.""",8,12-Mar-17,3
8,120277,149106,Mirena,Birth Control,"""spoting for 1st 3 months, have had one in for about 4 and a half years but am feeling really tired lately even after a good night sleep, low libido and a bit irritable lately. Occasional pain in pelvis but otherwise haven&#039;t had a period since the spotting when it was inserted.""",8,5-Aug-15,4
8,140409,56190,Humira,Psoriasis,"""I have the gene from my mom&#039;s and dad&#039;s side. There was, or still is  a skip a generation rumor for psoriasis that could be true. I praise the Lord my daughter does not have it and she is going to turn 20 on July 4th . Age 13 it started as dandruff in cold weather. All sports player in the sun, thankfully it went away every summer. It moved to the knees and elbows over time through the same seasons. Then a spot, then 2 showed up on my chest. I summer sun tanned. It works. I went to coal tar, then to a diet, suffered like hell, hid, scratched, piled up skin I needed to vacuum every day. I couldn&#039;t get all the blood out the sheets. Methotrexate, psoriatane, Enbrel did well. Humira did great, only 2 shots a month. My psorsasis has beat it.""",8,1-Jun-17,11
8,72956,91144,Botox,Cervical Dystonia,"""Thank you for the opportunity to share my experience. I was  diagnosed with cervical dystonia. I have been taking the shots for three years. I receive these shots every three months. The pain from these shots is very intense. I believe l receive seven injections per visit. I have tried to ice the area, it does not help. I have had pt, as well as acupuncture, neither worked. I find the shots help for about three months. I like the results, but don&#039;t like the pain. The doctor says it is due to the tension of the muscles. Anyone having this problem? Thanks for listening.""",8,13-Oct-16,27
8,137752,224550,Bupropion,Depression,"""28 woman 140 lbs--150mg XL taken once in the morning. Before this I was getting near suicidal, couldn&#039;t get out of bed and hated myself for that. Sought a therapist who recommended besides therapy I should take something like Wellbutrin. My psych was irritated b/c I previously told her I didn&#039;t want Celexa (it never did anything even after months) but agreed to prescribe Wellbutrin. After a day or two when it kicked in, it was like NIGHT and DAY. Like a cloud had been lifted and I could see again, get out bed again. Don&#039;t get me wrong, I&#039;m still sad about the state of the world and my life. But it&#039;s not crippling anymore; I can &quot;get over it.&quot; I&#039;m glad to keep experiencing. It seemed better year 1 than 2 but that might be the relief/other factors.""",8,9-Oct-17,34
8,132038,30069,Klonopin,Anxiety,"""Helped my anxiety. Was already taking Lexapro added 0.5 mg of Klonopin no more anxiety attacks.""",8,27-Mar-15,40
8,115290,197123,Paroxetine,Hot Flashes,"""My hot flashes has reduced tremendously.   Initially,  I thought it was not working until I stopped taking it. When I went back on the meds I have been almost normal.   I am pleased""",8,13-Feb-15,41
8,111070,16601,Ethinyl estradiol / norethindrone,Birth Control,"""Like every birth control, my body had to get adjusted to it. At first, I would have irregular periods: some months no period, and some months two periods. After awhile, I barely have periods now. I still have some moodiness on my &quot;off pills,&quot; but I always have moodiness, around my period whether I am on or off birth control. With birth control, it just helps to schedule it, so I go on my &quot;off pills&quot; on a friday, so the worst emotional part can occur over the weekend and this helps me not to be emotional while I&#039;m at work or school. By the time Monday comes, I have levelled off a lot. I haven&#039;t experienced acne breakouts from it, which is a bonus. Since it has iron in it, I have had my iron levels checked while on it, and they are always good.""",8,15-Nov-15,4
8,37848,9221,Lo Loestrin Fe,Birth Control,"""I&#039;ve been on this birth control for a year and I have to say that it&#039;s very practical for my body. I used to get brutal cramps and long periods. No matter what type of birth control I had debilitating cramps. Lolo has caused my cramps to stop and my period is consistent and lasts 2 days. Only downside is I did get some acne, but the acne may be just due to something else since I&#039;ve dealt with breakouts prior to trying lolo. Also my boobs grew a lot which I&#039;m happy about. This medication is not for everyone, if you experience adverse effects stop taking it immediately as it does not agree with every woman.""",8,18-May-17,6
8,71161,187258,Sodium oxybate,Narcolepsy,"""I had about 3-years without a full night sleep. Once I started Xyrem, my sense of being tired was gone. I was also taking Provigil. Xyrem was used for the Cataplexy issue and the restless leg syndrome. The downside to Xyrem is that it caused Sleep Apnea, of which did not make my wife happy and after 2-months of using the mask and machine, it was not worth being on Xyrem. Also, it had interactions with other medications.""",8,19-Jul-09,28
8,33770,142317,Levonorgestrel,Birth Control,"""Okay so I got this IUD a few days ago and i just wanted to share my experience. I heard pretty bad things about the insertion so I took a percocet pain killer before I went in. Like 15 mg which is a lot. (normal dosage is 5mg, I had a 30mg one and cut it in half). By the time I got to the doctor, I was definitely feeling the effects of the pain killer. When he first inserted the tampon-like tool in, I was uncomfortable but fine, but OMG when the actual IUD went in it felt like a cramp on steroids and the pain was so unbearable I fainted. I couldn&#039;t move for 20 min from the procedure chair and didn&#039;t move from my bed for the rest of the day. I cant even imagine what it would&#039;ve been like without the percocet! My period ended 2 days after insert""",8,2-Nov-17,0
8,150887,127320,Melatonin,Insomnia,"""I used 3mg melatonin in the past with a good result. Recently I saw 5 and 10mg pills at the pharmacy and tried the 5mg. This time I experienced great difficulty breathing. Very glad I didn&#039;t buy the 10mg. I seem to always be the exception to the rule and melatonin probably works great for anybody else. Just start with a low dose for sure.""",8,8-Jul-12,55
8,106790,89555,Celexa,Depression,"""I was put on Celexa when I was 19 and I loved it. It made me feel great. Then one day I decided to stop taking my medicines after a few months my depression returned. I have been on 5 or 6 different meds for depression and each time I stopped taking them. I am now 9 months pregnant and my depression, anxiety, and stress where so terrible that my obgyn prescribed me back on to Celexa. I have been taking it for about a week now and already my friends noticed some change in my moods. It&#039;s true at first you will be tired but after a few days of adjusting you will be back to normal. For me the only side effects that I have found that won&#039;t go away are the crazy dreams and sweating while I&#039;m asleep. Other then that I wished I never got off of Celexa.""",8,22-Feb-12,15
