Unnamed: 0,Sentence #,Word,POS,Tag
10565,483.0,an,DT,O
10566,483.0,al-Qaida,NNP,B-org
10567,483.0,cell,NN,O
10568,483.0,is,VBZ,O
10569,483.0,already,RB,O
10570,483.0,operating,VBG,O
10571,483.0,out,IN,O
10572,483.0,of,IN,O
10573,483.0,Somalia,NNP,B-gpe
10574,483.0,'s,POS,O
10575,483.0,capital,NN,O
10576,483.0,",",",",O
10577,483.0,Mogadishu,NNP,B-geo
10578,483.0,.,.,O
10579,484.0,Ugandan,JJ,B-gpe
10580,484.0,Lord,NNP,B-org
10581,484.0,'s,POS,I-org
10582,484.0,Resistance,NNP,I-org
10583,484.0,Army,NNP,I-org
10584,484.0,rebels,NNS,O
10585,484.0,are,VBP,O
10586,484.0,seeking,VBG,O
10587,484.0,a,DT,O
10588,484.0,12-month,JJ,O
10589,484.0,suspension,NN,O
10590,484.0,in,IN,O
10591,484.0,the,DT,O
10592,484.0,arrest,NN,O
10593,484.0,warrants,NNS,O
10594,484.0,against,IN,O
10595,484.0,their,PRP$,O
10596,484.0,leaders,NNS,O
10597,484.0,issued,VBN,O
10598,484.0,by,IN,O
10599,484.0,the,DT,O
10600,484.0,International,NNP,B-org
10601,484.0,Criminal,NNP,I-org
10602,484.0,Court,NNP,I-org
10603,484.0,.,.,O
10604,485.0,James,NNP,B-per
10605,485.0,Obita,NNP,I-per
10606,485.0,",",",",O
10607,485.0,the,DT,O
10608,485.0,technical,JJ,O
10609,485.0,advisor,NN,O
10610,485.0,to,TO,O
10611,485.0,the,DT,O
10612,485.0,rebels,NNS,O
10613,485.0,',POS,O
10614,485.0,negotiating,VBG,O
10615,485.0,team,NN,O
10616,485.0,",",",",O
10617,485.0,tells,VBZ,O
10618,485.0,VOA,NNP,B-org
10619,485.0,the,DT,O
10620,485.0,rebels,NNS,O
10621,485.0,will,MD,O
10622,485.0,ask,VB,O
10623,485.0,for,IN,O
10624,485.0,the,DT,O
10625,485.0,suspension,NN,O
10626,485.0,when,WRB,O
10627,485.0,peace,NN,O
10628,485.0,talks,NNS,O
10629,485.0,with,IN,O
10630,485.0,the,DT,O
10631,485.0,Ugandan,JJ,B-gpe
10632,485.0,government,NN,O
10633,485.0,resume,VBP,O
10634,485.0,Thursday,NNP,B-tim
10635,485.0,in,IN,O
10636,485.0,Juba,NNP,B-geo
10637,485.0,",",",",O
10638,485.0,southern,JJ,O
10639,485.0,Sudan,NNP,B-geo
10640,485.0,.,.,O
10641,486.0,He,PRP,O
10642,486.0,says,VBZ,O
10643,486.0,in,IN,O
10644,486.0,connection,NN,O
10645,486.0,with,IN,O
10646,486.0,that,DT,O
10647,486.0,request,NN,O
10648,486.0,",",",",O
10649,486.0,the,DT,O
10650,486.0,rebels,NNS,O
10651,486.0,will,MD,O
10652,486.0,propose,VB,O
10653,486.0,an,DT,O
10654,486.0,"""",``,O
10655,486.0,alternative,JJ,O
10656,486.0,justice,NN,O
10657,486.0,system,NN,O
10658,486.0,"""",``,O
10659,486.0,to,TO,O
10660,486.0,deal,VB,O
10661,486.0,with,IN,O
10662,486.0,war,NN,O
10663,486.0,crimes,NNS,O
10664,486.0,committed,VBN,O
10665,486.0,during,IN,O
10666,486.0,the,DT,O
10667,486.0,rebels,NNS,O
10668,486.0,',POS,O
10669,486.0,20-year,JJ,O
10670,486.0,uprising,NN,O
10671,486.0,in,IN,O
10672,486.0,northern,JJ,O
10673,486.0,Uganda,NNP,B-geo
10674,486.0,.,.,O
10675,487.0,LRA,NNP,B-org
10676,487.0,fighters,NNS,O
10677,487.0,are,VBP,O
10678,487.0,accused,VBN,O
10679,487.0,of,IN,O
10680,487.0,killing,VBG,O
10681,487.0,and,CC,O
10682,487.0,mutilating,VBG,O
10683,487.0,thousands,NNS,O
10684,487.0,of,IN,O
10685,487.0,civilians,NNS,O
10686,487.0,during,IN,O
10687,487.0,the,DT,O
10688,487.0,conflict,NN,O
10689,487.0,.,.,O
10690,488.0,The,DT,O
10691,488.0,International,NNP,B-org
10692,488.0,Criminal,NNP,I-org
10693,488.0,Court,NNP,I-org
10694,488.0,has,VBZ,O
10695,488.0,indicted,VBN,O
10696,488.0,five,CD,O
10697,488.0,top,JJ,O
10698,488.0,rebel,NN,O
10699,488.0,leaders,NNS,O
10700,488.0,on,IN,O
10701,488.0,war,NN,O
10702,488.0,crimes,NNS,O
10703,488.0,charges,NNS,O
10704,488.0,.,.,O
10705,489.0,The,DT,O
10706,489.0,LRA,NNP,B-org
10707,489.0,has,VBZ,O
10708,489.0,demanded,VBN,O
10709,489.0,those,DT,O
10710,489.0,charges,NNS,O
10711,489.0,be,VB,O
10712,489.0,dropped,VBN,O
10713,489.0,as,IN,O
10714,489.0,a,DT,O
10715,489.0,condition,NN,O
10716,489.0,for,IN,O
10717,489.0,signing,VBG,O
10718,489.0,any,DT,O
10719,489.0,peace,NN,O
10720,489.0,deal,NN,O
10721,489.0,.,.,O
10722,490.0,The,DT,O
10723,490.0,10-month-old,JJ,O
10724,490.0,peace,NN,O
10725,490.0,talks,NNS,O
10726,490.0,have,VBP,O
10727,490.0,achieved,VBN,O
10728,490.0,some,DT,O
10729,490.0,progress,NN,O
10730,490.0,",",",",O
10731,490.0,including,VBG,O
10732,490.0,a,DT,O
10733,490.0,ceasefire,NN,O
10734,490.0,that,IN,O
10735,490.0,the,DT,O
10736,490.0,sides,NNS,O
10737,490.0,extended,VBN,O
10738,490.0,in,IN,O
10739,490.0,April,NNP,B-tim
10740,490.0,.,.,O
10741,491.0,A,DT,O
10742,491.0,group,NN,O
10743,491.0,linked,VBN,O
10744,491.0,to,TO,O
10745,491.0,al-Qaida,NNP,B-org
10746,491.0,in,IN,O
10747,491.0,Iraq,NNP,B-geo
10748,491.0,is,VBZ,O
10749,491.0,denying,VBG,O
10750,491.0,Iraqi,JJ,B-gpe
10751,491.0,government,NN,O
10752,491.0,reports,NNS,O
10753,491.0,that,IN,O
10754,491.0,its,PRP$,O
10755,491.0,leader,NN,O
10756,491.0,was,VBD,O
10757,491.0,recently,RB,O
10758,491.0,arrested,VBN,O
10759,491.0,.,.,O
10760,492.0,The,DT,O
10761,492.0,Islamic,NNP,B-gpe
10762,492.0,State,NNP,I-gpe
10763,492.0,of,IN,I-gpe
10764,492.0,Iraq,NNP,B-geo
10765,492.0,says,VBZ,O
10766,492.0,the,DT,O
10767,492.0,man,NN,O
10768,492.0,it,PRP,O
10769,492.0,claims,VBZ,O
10770,492.0,is,VBZ,O
10771,492.0,its,PRP$,O
10772,492.0,leader,NN,O
10773,492.0,",",",",O
10774,492.0,Abu,NNP,B-per
10775,492.0,Omar,NNP,I-per
10776,492.0,al-Baghdadi,NNP,I-per
10777,492.0,",",",",O
10778,492.0,is,VBZ,O
10779,492.0,fine,JJ,O
10780,492.0,.,.,O
10781,493.0,The,DT,O
10782,493.0,group,NN,O
10783,493.0,says,VBZ,O
10784,493.0,on,IN,O
10785,493.0,an,DT,O
10786,493.0,Islamist,JJ,O
10787,493.0,Web,NN,O
10788,493.0,site,NN,O
10789,493.0,it,PRP,O
10790,493.0,does,VBZ,O
10791,493.0,not,RB,O
10792,493.0,know,VB,O
10793,493.0,the,DT,O
10794,493.0,person,NN,O
10795,493.0,who,WP,O
10796,493.0,Iraqi,JJ,B-gpe
10797,493.0,authorities,NNS,O
10798,493.0,arrested,VBD,O
10799,493.0,last,JJ,O
10800,493.0,month,NN,O
10801,493.0,and,CC,O
10802,493.0,presented,VBN,O
10803,493.0,as,IN,O
10804,493.0,al-Baghdadi,NNP,B-per
10805,493.0,.,.,O
10806,494.0,The,DT,O
10807,494.0,Iraqi,JJ,B-gpe
10808,494.0,army,NN,O
10809,494.0,said,VBD,O
10810,494.0,it,PRP,O
10811,494.0,captured,VBD,O
10812,494.0,the,DT,O
10813,494.0,Sunni,NNP,B-org
10814,494.0,insurgent,JJ,O
10815,494.0,leader,NN,O
10816,494.0,in,IN,O
10817,494.0,the,DT,O
10818,494.0,Iraqi,JJ,B-gpe
10819,494.0,capital,NN,O
10820,494.0,",",",",O
10821,494.0,Baghdad,NNP,B-geo
10822,494.0,.,.,O
10823,495.0,The,DT,O
10824,495.0,United,NNP,B-gpe
10825,495.0,States,NNPS,I-gpe
10826,495.0,did,VBD,O
10827,495.0,not,RB,O
10828,495.0,confirm,VB,O
10829,495.0,the,DT,O
10830,495.0,report,NN,O
10831,495.0,.,.,O
10832,496.0,Iraqi,JJ,B-gpe
10833,496.0,authorities,NNS,O
10834,496.0,in,IN,O
10835,496.0,the,DT,O
10836,496.0,past,NN,O
10837,496.0,have,VBP,O
10838,496.0,announced,VBN,O
10839,496.0,the,DT,O
10840,496.0,arrest,NN,O
10841,496.0,or,CC,O
10842,496.0,killing,NN,O
10843,496.0,of,IN,O
10844,496.0,major,JJ,O
10845,496.0,insurgent,JJ,O
10846,496.0,leaders,NNS,O
10847,496.0,",",",",O
10848,496.0,to,TO,O
10849,496.0,only,RB,O
10850,496.0,later,RB,O
10851,496.0,say,VBP,O
10852,496.0,the,DT,O
10853,496.0,reports,NNS,O
10854,496.0,were,VBD,O
10855,496.0,FALSE,JJ,O
10856,496.0,.,.,O
10857,497.0,In,IN,O
10858,497.0,addition,NN,O
10859,497.0,",",",",O
10860,497.0,U.S.,NNP,B-gpe
10861,497.0,military,JJ,O
10862,497.0,commander,NN,O
10863,497.0,General,NNP,B-per
10864,497.0,Kevin,NNP,I-per
10865,497.0,Bergner,NNP,I-per
10866,497.0,previously,RB,O
10867,497.0,had,VBD,O
10868,497.0,said,VBN,O
10869,497.0,al-Baghdadi,NNP,B-per
10870,497.0,may,MD,O
10871,497.0,not,RB,O
10872,497.0,be,VB,O
10873,497.0,a,DT,O
10874,497.0,real,JJ,O
10875,497.0,person,NN,O
10876,497.0,",",",",O
10877,497.0,but,CC,O
10878,497.0,rather,RB,O
10879,497.0,a,DT,O
10880,497.0,fictional,JJ,O
10881,497.0,character,NN,O
10882,497.0,created,VBN,O
10883,497.0,to,TO,O
10884,497.0,put,VB,O
10885,497.0,an,DT,O
10886,497.0,Iraqi,JJ,B-gpe
10887,497.0,face,NN,O
10888,497.0,on,IN,O
10889,497.0,the,DT,O
10890,497.0,otherwise,RB,O
10891,497.0,foreign,JJ,O
10892,497.0,leadership,NN,O
10893,497.0,of,IN,O
10894,497.0,al-Qaida,NNP,B-org
10895,497.0,in,IN,O
10896,497.0,Iraq,NNP,B-geo
10897,497.0,.,.,O
10898,498.0,U.S.,NNP,B-gpe
10899,498.0,military,JJ,O
10900,498.0,officials,NNS,O
10901,498.0,have,VBP,O
10902,498.0,announced,VBN,O
10903,498.0,changes,NNS,O
10904,498.0,to,TO,O
10905,498.0,military,JJ,O
10906,498.0,trials,NNS,O
10907,498.0,of,IN,O
10908,498.0,terrorism,NN,O
10909,498.0,suspects,NNS,O
10910,498.0,being,VBG,O
10911,498.0,held,VBN,O
10912,498.0,at,IN,O
10913,498.0,the,DT,O
10914,498.0,U.S.,NNP,B-gpe
10915,498.0,naval,JJ,O
10916,498.0,base,NN,O
10917,498.0,in,IN,O
10918,498.0,Guantanamo,NNP,B-geo
10919,498.0,Bay,NNP,I-geo
10920,498.0,",",",",O
10921,498.0,Cuba,NNP,B-geo
10922,498.0,.,.,O
10923,499.0,Air,NNP,B-org
10924,499.0,Force,NNP,I-org
10925,499.0,Brigadier,NNP,B-per
10926,499.0,General,NNP,I-per
10927,499.0,Thomas,NNP,I-per
10928,499.0,Hemingway,NNP,I-per
10929,499.0,said,VBD,O
10930,499.0,Wednesday,NNP,B-tim
10931,499.0,the,DT,O
10932,499.0,so-called,JJ,O
10933,499.0,"""",``,O
10934,499.0,improvements,NNS,O
10935,499.0,"""",``,O
10936,499.0,will,MD,O
10937,499.0,bring,VB,O
10938,499.0,the,DT,O
10939,499.0,process,NN,O
10940,499.0,closer,RBR,O
10941,499.0,to,TO,O
10942,499.0,the,DT,O
10943,499.0,American,JJ,B-gpe
10944,499.0,judge-and-jury,NN,O
10945,499.0,system,NN,O
10946,499.0,.,.,O
10947,500.0,He,PRP,O
10948,500.0,said,VBD,O
10949,500.0,the,DT,O
10950,500.0,presiding,VBG,O
10951,500.0,officer,NN,O
10952,500.0,at,IN,O
10953,500.0,the,DT,O
10954,500.0,trial,NN,O
10955,500.0,will,MD,O
10956,500.0,function,VB,O
10957,500.0,more,RBR,O
10958,500.0,like,IN,O
10959,500.0,a,DT,O
10960,500.0,judge,NN,O
10961,500.0,than,IN,O
10962,500.0,under,IN,O
10963,500.0,the,DT,O
10964,500.0,previous,JJ,O
10965,500.0,system,NN,O
10966,500.0,",",",",O
10967,500.0,and,CC,O
10968,500.0,other,JJ,O
10969,500.0,officers,NNS,O
10970,500.0,will,MD,O
10971,500.0,act,VB,O
10972,500.0,like,IN,O
10973,500.0,a,DT,O
10974,500.0,jury,NN,O
10975,500.0,.,.,O
10976,501.0,Some,DT,O
10977,501.0,human,JJ,O
10978,501.0,rights,NNS,O
10979,501.0,groups,NNS,O
10980,501.0,rejected,VBD,O
10981,501.0,the,DT,O
10982,501.0,changes,NNS,O
10983,501.0,for,IN,O
10984,501.0,not,RB,O
10985,501.0,going,VBG,O
10986,501.0,far,RB,O
10987,501.0,enough,RB,O
10988,501.0,",",",",O
10989,501.0,noting,VBG,O
10990,501.0,there,EX,O
10991,501.0,is,VBZ,O
10992,501.0,still,RB,O
10993,501.0,no,DT,O
10994,501.0,option,NN,O
10995,501.0,for,IN,O
10996,501.0,appeal,NN,O
10997,501.0,to,TO,O
10998,501.0,an,DT,O
10999,501.0,independent,JJ,O
11000,501.0,court,NN,O
11001,501.0,.,.,O
11002,502.0,U.S.,NNP,B-gpe
11003,502.0,military,JJ,O
11004,502.0,officials,NNS,O
11005,502.0,have,VBP,O
11006,502.0,filed,VBN,O
11007,502.0,charges,NNS,O
11008,502.0,against,IN,O
11009,502.0,four,CD,O
11010,502.0,detainees,NNS,O
11011,502.0,at,IN,O
11012,502.0,Guantanamo,NNP,B-geo
11013,502.0,",",",",O
11014,502.0,where,WRB,O
11015,502.0,more,JJR,O
11016,502.0,than,IN,O
11017,502.0,500,CD,O
11018,502.0,terror,NN,O
11019,502.0,suspects,NNS,O
11020,502.0,are,VBP,O
11021,502.0,being,VBG,O
11022,502.0,held,VBN,O
11023,502.0,.,.,O
11024,503.0,Meantime,RB,O
11025,503.0,Center,NNP,B-org
11026,503.0,for,IN,I-org
11027,503.0,Constitutional,NNP,I-org
11028,503.0,Rights,NNP,I-org
11029,503.0,said,VBD,O
11030,503.0,some,DT,O
11031,503.0,prisoners,NNS,O
11032,503.0,have,VBP,O
11033,503.0,launched,VBN,O
11034,503.0,a,DT,O
11035,503.0,hunger,NN,O
11036,503.0,strike,NN,O
11037,503.0,to,TO,O
11038,503.0,protest,VB,O
11039,503.0,their,PRP$,O
11040,503.0,conditions,NNS,O
11041,503.0,.,.,O
11042,504.0,A,DT,O
11043,504.0,landmine,NN,O
11044,504.0,blast,NN,O
11045,504.0,in,IN,O
11046,504.0,southern,JJ,O
11047,504.0,Afghanistan,NNP,B-geo
11048,504.0,has,VBZ,O
11049,504.0,killed,VBN,O
11050,504.0,nine,CD,O
11051,504.0,Afghan,JJ,B-gpe
11052,504.0,soldiers,NNS,O
11053,504.0,.,.,O
11054,505.0,The,DT,O
11055,505.0,Taleban,NNP,B-org
11056,505.0,later,RB,O
11057,505.0,claimed,VBD,O
11058,505.0,responsibility,NN,O
11059,505.0,for,IN,O
11060,505.0,the,DT,O
11061,505.0,blast,NN,O
11062,505.0,in,IN,O
11063,505.0,Kandahar,NNP,B-geo
11064,505.0,province,NN,O
11065,505.0,.,.,O
11066,506.0,An,DT,O
11067,506.0,Afghan,JJ,B-gpe
11068,506.0,Army,NNP,B-org
11069,506.0,spokesman,NN,O
11070,506.0,said,VBD,O
11071,506.0,the,DT,O
11072,506.0,troops,NNS,O
11073,506.0,were,VBD,O
11074,506.0,traveling,VBG,O
11075,506.0,towards,IN,O
11076,506.0,the,DT,O
11077,506.0,nearby,JJ,O
11078,506.0,Pakistani,JJ,B-gpe
11079,506.0,border,NN,O
11080,506.0,when,WRB,O
11081,506.0,their,PRP$,O
11082,506.0,vehicle,NN,O
11083,506.0,hit,VBD,O
11084,506.0,the,DT,O
11085,506.0,mine,NN,O
11086,506.0,.,.,O
11087,507.0,U.S.-led,JJ,O
11088,507.0,forces,NNS,O
11089,507.0,are,VBP,O
11090,507.0,hunting,VBG,O
11091,507.0,down,RP,O
11092,507.0,remnants,NNS,O
11093,507.0,of,IN,O
11094,507.0,Afghanistan,NNP,B-geo
11095,507.0,'s,POS,O
11096,507.0,ousted,JJ,O
11097,507.0,Taleban,NNP,B-org
11098,507.0,regime,NN,O
11099,507.0,who,WP,O
11100,507.0,frequently,RB,O
11101,507.0,carry,VBP,O
11102,507.0,out,RP,O
11103,507.0,hit,NN,O
11104,507.0,and,CC,O
11105,507.0,run,VB,O
11106,507.0,attacks,NNS,O
11107,507.0,on,IN,O
11108,507.0,coalition,NN,O
11109,507.0,and,CC,O
11110,507.0,Afghan,JJ,B-gpe
11111,507.0,government,NN,O
11112,507.0,forces,NNS,O
11113,507.0,",",",",O
11114,507.0,mainly,RB,O
11115,507.0,in,IN,O
11116,507.0,the,DT,O
11117,507.0,country,NN,O
11118,507.0,'s,POS,O
11119,507.0,eastern,JJ,O
11120,507.0,and,CC,O
11121,507.0,southern,JJ,O
11122,507.0,regions,NNS,O
11123,507.0,.,.,O
11124,508.0,Four,CD,O
11125,508.0,key,JJ,O
11126,508.0,Palestinian,JJ,B-gpe
11127,508.0,militant,JJ,O
11128,508.0,groups,NNS,O
11129,508.0,say,VBP,O
11130,508.0,they,PRP,O
11131,508.0,are,VBP,O
11132,508.0,ending,VBG,O
11133,508.0,a,DT,O
11134,508.0,truce,NN,O
11135,508.0,aimed,VBN,O
11136,508.0,at,IN,O
11137,508.0,easing,VBG,O
11138,508.0,attacks,NNS,O
11139,508.0,on,IN,O
11140,508.0,Israel,NNP,B-geo
11141,508.0,.,.,O
11142,509.0,In,IN,O
11143,509.0,separate,JJ,O
11144,509.0,statements,NNS,O
11145,509.0,issued,VBN,O
11146,509.0,Sunday,NNP,B-tim
11147,509.0,",",",",O
11148,509.0,Hamas,NNP,B-org
11149,509.0,and,CC,O
11150,509.0,the,DT,O
11151,509.0,Popular,NNP,B-org
11152,509.0,Resistance,NNP,I-org
11153,509.0,Committees,NNS,I-org
11154,509.0,said,VBD,O
11155,509.0,they,PRP,O
11156,509.0,were,VBD,O
11157,509.0,no,RB,O
11158,509.0,longer,RB,O
11159,509.0,bound,VBN,O
11160,509.0,by,IN,O
11161,509.0,the,DT,O
11162,509.0,truce,NN,O
11163,509.0,deal,NN,O
11164,509.0,brokered,VBN,O
11165,509.0,last,JJ,O
11166,509.0,March,NNP,B-tim
11167,509.0,by,IN,O
11168,509.0,Palestinian,NNP,B-org
11169,509.0,Authority,NNP,I-org
11170,509.0,President,NNP,B-per
11171,509.0,Mahmoud,NNP,I-per
11172,509.0,Abbas,NNP,I-per
11173,509.0,.,.,O
11174,510.0,The,DT,O
11175,510.0,al-Aqsa,NNP,B-org
11176,510.0,Martyrs,NNP,I-org
11177,510.0,Brigades,NNP,I-org
11178,510.0,and,CC,O
11179,510.0,Islamic,NNP,B-org
11180,510.0,Jihad,NNP,I-org
11181,510.0,also,RB,O
11182,510.0,scrapped,VBD,O
11183,510.0,the,DT,O
11184,510.0,deal,NN,O
11185,510.0,",",",",O
11186,510.0,and,CC,O
11187,510.0,said,VBD,O
11188,510.0,they,PRP,O
11189,510.0,had,VBD,O
11190,510.0,fired,VBN,O
11191,510.0,rockets,NNS,O
11192,510.0,early,RB,O
11193,510.0,today,NN,O
11194,510.0,into,IN,O
11195,510.0,southern,JJ,O
11196,510.0,Israel,NNP,B-geo
11197,510.0,.,.,O
11198,511.0,In,IN,O
11199,511.0,a,DT,O
11200,511.0,separate,JJ,O
11201,511.0,development,NN,O
11202,511.0,",",",",O
11203,511.0,gunmen,NNS,O
11204,511.0,in,IN,O
11205,511.0,the,DT,O
11206,511.0,Gaza,NNP,B-geo
11207,511.0,Strip,NNP,I-geo
11208,511.0,stormed,VBD,O
11209,511.0,a,DT,O
11210,511.0,club,NN,O
11211,511.0,for,IN,O
11212,511.0,United,NNP,B-org
11213,511.0,Nations,NNPS,I-org
11214,511.0,workers,NNS,O
11215,511.0,and,CC,O
11216,511.0,blew,VBD,O
11217,511.0,up,RP,O
11218,511.0,a,DT,O
11219,511.0,hall,NN,O
11220,511.0,where,WRB,O
11221,511.0,alcohol,NN,O
11222,511.0,was,VBD,O
11223,511.0,served,VBN,O
11224,511.0,.,.,O
11225,512.0,There,EX,O
11226,512.0,were,VBD,O
11227,512.0,no,DT,O
11228,512.0,reports,NNS,O
11229,512.0,of,IN,O
11230,512.0,injuries,NNS,O
11231,512.0,and,CC,O
11232,512.0,no,DT,O
11233,512.0,claim,NN,O
11234,512.0,of,IN,O
11235,512.0,responsibility,NN,O
11236,512.0,.,.,O
11237,513.0,A,DT,O
11238,513.0,short,JJ,O
11239,513.0,while,NN,O
11240,513.0,later,RB,O
11241,513.0,",",",",O
11242,513.0,gunmen,NNS,O
11243,513.0,in,IN,O
11244,513.0,Gaza,NNP,B-geo
11245,513.0,kidnapped,VBD,O
11246,513.0,an,DT,O
11247,513.0,Italian,JJ,B-gpe
11248,513.0,activist,NN,O
11249,513.0,near,IN,O
11250,513.0,Khan,NNP,B-geo
11251,513.0,Younis,NNP,I-geo
11252,513.0,",",",",O
11253,513.0,but,CC,O
11254,513.0,later,RB,O
11255,513.0,released,VBD,O
11256,513.0,him,PRP,O
11257,513.0,.,.,O
11258,514.0,Coalition,NN,O
11259,514.0,troops,NNS,O
11260,514.0,in,IN,O
11261,514.0,Iraq,NNP,B-geo
11262,514.0,have,VBP,O
11263,514.0,captured,VBN,O
11264,514.0,a,DT,O
11265,514.0,suspected,JJ,O
11266,514.0,al-Qaida,NNP,B-org
11267,514.0,terrorist,NN,O
11268,514.0,during,IN,O
11269,514.0,a,DT,O
11270,514.0,raid,NN,O
11271,514.0,on,IN,O
11272,514.0,the,DT,O
11273,514.0,home,NN,O
11274,514.0,of,IN,O
11275,514.0,a,DT,O
11276,514.0,senior,JJ,O
11277,514.0,Sunni,NNP,B-geo
11278,514.0,Arab,NNP,I-geo
11279,514.0,politician,NN,O
11280,514.0,",",",",O
11281,514.0,Adnan,NNP,B-per
11282,514.0,al-Dulaymi,NNP,I-per
11283,514.0,.,.,O
11284,515.0,U.S.,NNP,B-geo
11285,515.0,officials,NNS,O
11286,515.0,say,VBP,O
11287,515.0,they,PRP,O
11288,515.0,believe,VBP,O
11289,515.0,the,DT,O
11290,515.0,man,NN,O
11291,515.0,was,VBD,O
11292,515.0,involved,VBN,O
11293,515.0,in,IN,O
11294,515.0,planning,VBG,O
11295,515.0,car,NN,O
11296,515.0,bomb,NN,O
11297,515.0,attacks,NNS,O
11298,515.0,on,IN,O
11299,515.0,Baghdad,NNP,B-geo
11300,515.0,'s,POS,O
11301,515.0,Green,NNP,B-geo
11302,515.0,Zone,NNP,I-geo
11303,515.0,",",",",O
11304,515.0,which,WDT,O
11305,515.0,houses,VBZ,O
11306,515.0,government,NN,O
11307,515.0,",",",",O
11308,515.0,diplomatic,JJ,O
11309,515.0,and,CC,O
11310,515.0,military,JJ,O
11311,515.0,offices,NNS,O
11312,515.0,.,.,O
11313,516.0,The,DT,O
11314,516.0,man,NN,O
11315,516.0,is,VBZ,O
11316,516.0,identified,VBN,O
11317,516.0,as,IN,O
11318,516.0,a,DT,O
11319,516.0,bodyguard,NN,O
11320,516.0,at,IN,O
11321,516.0,Mr.,NNP,B-per
11322,516.0,Dulaymi,NNP,I-per
11323,516.0,'s,POS,O
11324,516.0,home,NN,O
11325,516.0,in,IN,O
11326,516.0,the,DT,O
11327,516.0,Iraqi,JJ,B-gpe
11328,516.0,capital,NN,O
11329,516.0,.,.,O
11330,517.0,Officials,NNS,O
11331,517.0,say,VBP,O
11332,517.0,the,DT,O
11333,517.0,raid,NN,O
11334,517.0,does,VBZ,O
11335,517.0,not,RB,O
11336,517.0,imply,VB,O
11337,517.0,the,DT,O
11338,517.0,politician,NN,O
11339,517.0,himself,PRP,O
11340,517.0,is,VBZ,O
11341,517.0,involved,VBN,O
11342,517.0,in,IN,O
11343,517.0,illegal,JJ,O
11344,517.0,activity,NN,O
11345,517.0,.,.,O
11346,518.0,On,IN,O
11347,518.0,Friday,NNP,B-tim
11348,518.0,",",",",O
11349,518.0,Iraqi,JJ,B-gpe
11350,518.0,authorities,NNS,O
11351,518.0,imposed,VBD,O
11352,518.0,a,DT,O
11353,518.0,curfew,NN,O
11354,518.0,in,IN,O
11355,518.0,Baghdad,NNP,B-geo
11356,518.0,",",",",O
11357,518.0,because,IN,O
11358,518.0,of,IN,O
11359,518.0,fears,NNS,O
11360,518.0,of,IN,O
11361,518.0,new,JJ,O
11362,518.0,violence,NN,O
11363,518.0,.,.,O
11364,519.0,The,DT,O
11365,519.0,ban,NN,O
11366,519.0,on,IN,O
11367,519.0,pedestrians,NNS,O
11368,519.0,and,CC,O
11369,519.0,vehicles,NNS,O
11370,519.0,was,VBD,O
11371,519.0,expected,VBN,O
11372,519.0,to,TO,O
11373,519.0,remain,VB,O
11374,519.0,in,IN,O
11375,519.0,effect,NN,O
11376,519.0,until,IN,O
11377,519.0,Sunday,NNP,B-tim
11378,519.0,.,.,O
11379,520.0,In,IN,O
11380,520.0,the,DT,O
11381,520.0,northern,JJ,O
11382,520.0,city,NN,O
11383,520.0,of,IN,O
11384,520.0,Tal,NNP,B-geo
11385,520.0,Afar,NNP,I-geo
11386,520.0,",",",",O
11387,520.0,a,DT,O
11388,520.0,car,NN,O
11389,520.0,bomb,NN,O
11390,520.0,exploded,VBD,O
11391,520.0,Saturday,NNP,B-tim
11392,520.0,",",",",O
11393,520.0,killing,VBG,O
11394,520.0,two,CD,O
11395,520.0,people,NNS,O
11396,520.0,and,CC,O
11397,520.0,wounding,VBG,O
11398,520.0,30,CD,O
11399,520.0,others,NNS,O
11400,520.0,.,.,O
11401,521.0,The,DT,O
11402,521.0,U.S.,NNP,B-gpe
11403,521.0,military,NN,O
11404,521.0,says,VBZ,O
11405,521.0,the,DT,O
11406,521.0,Iraqi,JJ,B-gpe
11407,521.0,army,NN,O
11408,521.0,has,VBZ,O
11409,521.0,captured,VBN,O
11410,521.0,three,CD,O
11411,521.0,suspected,JJ,O
11412,521.0,al-Qaida,NNP,B-org
11413,521.0,in,IN,O
11414,521.0,Iraq,NNP,B-geo
11415,521.0,leaders,NNS,O
11416,521.0,involved,VBN,O
11417,521.0,in,IN,O
11418,521.0,roadside,NN,O
11419,521.0,bomb,NN,O
11420,521.0,attacks,NNS,O
11421,521.0,.,.,O
11422,522.0,Statements,NNS,O
11423,522.0,Wednesday,NNP,B-tim
11424,522.0,say,VBP,O
11425,522.0,the,DT,O
11426,522.0,suspects,NNS,O
11427,522.0,were,VBD,O
11428,522.0,detained,VBN,O
11429,522.0,in,IN,O
11430,522.0,separate,JJ,O
11431,522.0,operations,NNS,O
11432,522.0,north,NN,O
11433,522.0,of,IN,O
11434,522.0,Baghdad,NNP,B-geo
11435,522.0,in,IN,O
11436,522.0,Kirkuk,NNP,B-geo
11437,522.0,province,NN,O
11438,522.0,",",",",O
11439,522.0,and,CC,O
11440,522.0,in,IN,O
11441,522.0,the,DT,O
11442,522.0,towns,NNS,O
11443,522.0,of,IN,O
11444,522.0,Tarmiyah,NNP,B-geo
11445,522.0,and,CC,O
11446,522.0,Judaidah,NNP,B-geo
11447,522.0,.,.,O
11448,523.0,The,DT,O
11449,523.0,military,NN,O
11450,523.0,says,VBZ,O
